Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-05-22 00:00:00+07:00,888.6813354492188,910.0097172557753,846.0246234954377,888.6813354492188,64126172,0.0,0.0
2014-05-23 00:00:00+07:00,881.572021484375,895.7909450538679,878.0173422513426,881.572021484375,50366030,0.0,0.0
2014-05-26 00:00:00+07:00,867.3530883789062,888.6814734986539,867.3530883789062,867.3530883789062,12422247,0.0,0.0
2014-05-28 00:00:00+07:00,874.4625244140625,878.0173068223368,860.2436530776581,874.4625244140625,18645513,0.0,0.0
2014-05-30 00:00:00+07:00,853.1341552734375,870.9078082617327,853.1341552734375,853.1341552734375,24657703,0.0,0.0
2014-06-02 00:00:00+07:00,835.3605346679688,849.5794576098028,814.032201914556,835.3605346679688,51296056,0.0,0.0
2014-06-03 00:00:00+07:00,853.1341552734375,860.2436164687556,831.8057716874831,853.1341552734375,46024958,0.0,0.0
2014-06-04 00:00:00+07:00,846.024658203125,860.2435799908194,842.4699277562015,846.024658203125,18523605,0.0,0.0
2014-06-05 00:00:00+07:00,849.5794677734375,849.5794677734375,835.3605446615005,849.5794677734375,14735644,0.0,0.0
2014-06-06 00:00:00+07:00,838.9153442382812,856.6889995858062,838.9153442382812,838.9153442382812,14873028,0.0,0.0
2014-06-09 00:00:00+07:00,814.0321655273438,846.0246890570671,814.0321655273438,814.0321655273438,18980523,0.0,0.0
2014-06-10 00:00:00+07:00,817.5869140625,828.2511060264293,814.0321834078568,817.5869140625,10008966,0.0,0.0
2014-06-11 00:00:00+07:00,828.2510986328125,831.8057775963866,817.58690676408,828.2510986328125,16866417,0.0,0.0
2014-06-12 00:00:00+07:00,806.9227905273438,828.2511762638951,803.3680595712518,806.9227905273438,20789025,0.0,0.0
2014-06-13 00:00:00+07:00,810.4774780273438,810.4774780273438,803.3680164963544,810.4774780273438,8137605,0.0,0.0
2014-06-16 00:00:00+07:00,810.4774780273438,810.4774780273438,796.2585549653649,810.4774780273438,8715002,0.0,0.0
2014-06-17 00:00:00+07:00,821.1417236328125,824.6964546290824,806.922799647733,821.1417236328125,11168045,0.0,0.0
2014-06-18 00:00:00+07:00,821.1417236328125,831.8058649622799,814.0322616402727,821.1417236328125,12181169,0.0,0.0
2014-06-19 00:00:00+07:00,810.4774780273438,824.6964010893228,810.4774780273438,810.4774780273438,6064095,0.0,0.0
2014-06-20 00:00:00+07:00,799.8132934570312,821.1416782560311,799.8132934570312,799.8132934570312,9915987,0.0,0.0
2014-06-23 00:00:00+07:00,796.2586059570312,803.368067943304,789.1491956301005,796.2586059570312,7522350,0.0,0.0
2014-06-24 00:00:00+07:00,792.703857421875,799.8133192508201,789.1491781667435,792.703857421875,5357528,0.0,0.0
2014-06-25 00:00:00+07:00,767.8207397460938,796.2585334420222,764.2660090766855,767.8207397460938,19138622,0.0,0.0
2014-06-26 00:00:00+07:00,774.93017578125,778.4849063345862,767.8207146745775,774.93017578125,12141763,0.0,0.0
2014-06-27 00:00:00+07:00,760.7113037109375,785.5944192244862,760.7113037109375,760.7113037109375,12289029,0.0,0.0
2014-06-30 00:00:00+07:00,774.93017578125,774.93017578125,760.711253567905,774.93017578125,8911436,0.0,0.0
2014-07-01 00:00:00+07:00,782.0396728515625,789.1491342851776,771.3754807011398,782.0396728515625,12897022,0.0,0.0
2014-07-02 00:00:00+07:00,774.93017578125,789.149097994595,771.3754452279137,774.93017578125,13675376,0.0,0.0
2014-07-03 00:00:00+07:00,806.9227905273438,806.9227905273438,778.4849945379502,806.9227905273438,29849870,0.0,0.0
2014-07-04 00:00:00+07:00,817.5869140625,821.1416447171431,799.8132607892843,817.5869140625,12764756,0.0,0.0
2014-07-07 00:00:00+07:00,817.5869140625,824.6963753717862,810.4774527532137,817.5869140625,10918396,0.0,0.0
2014-07-08 00:00:00+07:00,810.4774780273438,828.2511318548175,810.4774780273438,810.4774780273438,11144473,0.0,0.0
2014-07-09 00:00:00+07:00,810.4774780273438,810.4774780273438,810.4774780273438,810.4774780273438,0,0.0,0.0
2014-07-10 00:00:00+07:00,806.9227905273438,824.6964453078032,803.3680595712518,806.9227905273438,21672740,0.0,0.0
2014-07-11 00:00:00+07:00,796.2586059570312,817.5869919158498,796.2586059570312,796.2586059570312,14583854,0.0,0.0
2014-07-14 00:00:00+07:00,796.2586059570312,803.368067943304,782.0397336438277,796.2586059570312,4240116,0.0,0.0
2014-07-15 00:00:00+07:00,803.3680419921875,806.9227728704958,796.2585802355709,803.3680419921875,4094636,0.0,0.0
2014-07-16 00:00:00+07:00,810.4774780273438,821.141670323828,803.3680164963544,810.4774780273438,15291730,0.0,0.0
2014-07-17 00:00:00+07:00,799.8132934570312,821.1416782560311,799.8132934570312,799.8132934570312,10796964,0.0,0.0
2014-07-18 00:00:00+07:00,821.1417236328125,824.6964546290824,789.1491963257258,821.1417236328125,25047237,0.0,0.0
2014-07-21 00:00:00+07:00,828.2510986328125,838.9152388422083,821.1416373869909,828.2510986328125,15852103,0.0,0.0
2014-07-22 00:00:00+07:00,806.9227905273438,838.9153174728291,799.81332861516,806.9227905273438,26555612,0.0,0.0
2014-07-23 00:00:00+07:00,806.9227905273438,824.6964453078032,806.9227905273438,806.9227905273438,11813301,0.0,0.0
2014-07-24 00:00:00+07:00,899.3455200195312,902.9003021591146,810.4774129913201,899.3455200195312,177119524,0.0,0.0
2014-07-25 00:00:00+07:00,902.9002685546875,902.9002685546875,878.0172077783875,902.9002685546875,57105621,0.0,0.0
2014-08-04 00:00:00+07:00,867.3530883789062,888.6814734986539,867.3530883789062,867.3530883789062,31721112,0.0,0.0
2014-08-05 00:00:00+07:00,874.4625244140625,888.6814474098054,867.353062916191,874.4625244140625,40658739,0.0,0.0
2014-08-06 00:00:00+07:00,870.9078369140625,878.0172983432775,863.7983754848475,870.9078369140625,11799491,0.0,0.0
2014-08-07 00:00:00+07:00,899.3455200195312,906.4549809800285,874.4624583171258,899.3455200195312,76800926,0.0,0.0
2014-08-08 00:00:00+07:00,885.1266479492188,902.9003530108187,885.1266479492188,885.1266479492188,19148622,0.0,0.0
2014-08-11 00:00:00+07:00,881.572021484375,892.2361625021539,881.572021484375,881.572021484375,9463832,0.0,0.0
2014-08-12 00:00:00+07:00,888.6813354492188,895.7907960514043,881.5718748470332,888.6813354492188,20162817,0.0,0.0
2014-08-13 00:00:00+07:00,885.1266479492188,892.2361093101237,885.1266479492188,885.1266479492188,8611189,0.0,0.0
2014-08-14 00:00:00+07:00,878.0173950195312,895.7909988902368,878.0173950195312,878.0173950195312,16189374,0.0,0.0
2014-08-15 00:00:00+07:00,878.0173950195312,892.2362161248831,878.0173950195312,878.0173950195312,9375972,0.0,0.0
2014-08-18 00:00:00+07:00,874.4625244140625,885.126665001531,867.353062916191,874.4625244140625,11272691,0.0,0.0
2014-08-19 00:00:00+07:00,874.4625244140625,881.5719859119339,874.4625244140625,874.4625244140625,7780214,0.0,0.0
2014-08-20 00:00:00+07:00,878.0173950195312,885.1267539128634,874.4626122541775,878.0173950195312,10065634,0.0,0.0
2014-08-21 00:00:00+07:00,881.572021484375,892.2361625021539,878.0173422513426,881.572021484375,29899871,0.0,0.0
2014-08-22 00:00:00+07:00,874.4625244140625,888.6814474098054,874.4625244140625,874.4625244140625,10538028,0.0,0.0
2014-08-25 00:00:00+07:00,870.9078369140625,874.4625159693319,867.3530545401169,870.9078369140625,7918908,0.0,0.0
2014-08-26 00:00:00+07:00,846.024658203125,874.4624501191795,846.024658203125,846.024658203125,15070534,0.0,0.0
2014-08-27 00:00:00+07:00,846.024658203125,860.2435799908194,842.4699277562015,846.024658203125,14894100,0.0,0.0
2014-08-28 00:00:00+07:00,856.6888427734375,863.7983036110982,846.0246515169464,856.6888427734375,8565712,0.0,0.0
2014-08-29 00:00:00+07:00,849.5794677734375,856.6889293294059,849.5794677734375,849.5794677734375,9969441,0.0,0.0
2014-09-01 00:00:00+07:00,824.6963500976562,835.360490075429,821.1416195519536,824.6963500976562,14840528,0.0,0.0
2014-09-02 00:00:00+07:00,824.6963500976562,835.360490075429,824.6963500976562,824.6963500976562,10692556,0.0,0.0
2014-09-03 00:00:00+07:00,821.1417236328125,831.8058649622799,817.5869926365426,821.1417236328125,14014076,0.0,0.0
2014-09-04 00:00:00+07:00,849.5794677734375,860.2436601073903,828.251134764871,849.5794677734375,48870751,0.0,0.0
